Date,AAPL,GOOGL,SPY,TLT,BTC-USD,ETH-USD
2019-02-20,41.208683013916016,55.76289749145508,253.32386779785156,104.38813781738281,3999.820556640625,149.55433654785156
2019-02-21,40.976322174072266,54.94779586791992,252.4230499267578,103.45503997802734,3954.1181640625,146.13084411621094
2019-02-22,41.433868408203125,55.56235885620117,253.9880828857422,104.0713882446289,4005.526611328125,149.0924530029297
2019-02-23,41.433868408203125,55.56235885620117,253.9880828857422,104.0713882446289,4142.52685546875,158.79542541503906
2019-02-24,41.433868408203125,55.56235885620117,253.9880828857422,104.0713882446289,3810.427490234375,135.8526611328125
2019-02-25,41.735687255859375,55.600677490234375,254.33384704589844,103.76321411132812,3882.6962890625,139.82286071777344
2019-02-26,41.75965118408203,55.833560943603516,254.15188598632812,104.27684020996094,3854.35791015625,138.0896759033203
2019-02-27,41.888999938964844,55.87735366821289,254.0426483154297,103.09552764892578,3851.04736328125,136.12596130371094
2019-02-28,41.47697448730469,56.05948257446289,253.5694580078125,102.74447631835938,3854.785400390625,136.74624633789062
2019-03-01,41.91294860839844,57.15275573730469,255.15281677246094,101.79483795166016,3859.583740234375,136.44361877441406
2019-03-02,41.91294860839844,57.15275573730469,255.15281677246094,101.79483795166016,3864.4150390625,134.2069549560547
2019-03-03,41.91294860839844,57.15275573730469,255.15281677246094,101.79483795166016,3847.17578125,132.24942016601562
2019-03-04,42.12375259399414,57.39659118652344,254.22459411621094,102.5926742553711,3761.55712890625,127.77412414550781
2019-03-05,42.04710006713867,58.18133544921875,253.8788604736328,102.8071060180664,3896.375,137.8223876953125
2019-03-06,41.80516052246094,57.969852447509766,252.34112548828125,103.1845932006836,3903.942626953125,138.7893524169922
2019-03-07,41.3212776184082,57.26870346069336,250.2301483154297,103.85366821289062,3911.484375,138.0345001220703
2019-03-08,41.41948699951172,57.224910736083984,249.72972106933594,104.291259765625,3901.131591796875,135.1270751953125
2019-03-09,41.41948699951172,57.224910736083984,249.72972106933594,104.291259765625,3963.313720703125,137.96533203125
2019-03-10,41.41948699951172,57.224910736083984,249.72972106933594,104.291259765625,3951.599853515625,136.75868225097656
2019-03-11,42.85435104370117,58.68244171142578,253.35113525390625,103.98238372802734,3905.227294921875,133.8340301513672
2019-03-12,43.33583450317383,59.577659606933594,254.30650329589844,104.71157836914062,3909.15625,134.44288635253906
2019-03-13,43.52748489379883,59.66773223876953,255.98973083496094,104.51426696777344,3906.71728515625,133.26307678222656
2019-03-14,44.011356353759766,59.3427848815918,255.82606506347656,103.75936126708984,3924.369140625,133.7115936279297
2019-03-15,44.5838737487793,59.231815338134766,257.0899353027344,104.44567108154297,3960.9111328125,137.69178771972656
2019-03-16,44.5838737487793,59.231815338134766,257.0899353027344,104.44567108154297,4048.725830078125,142.39817810058594
2019-03-17,44.5838737487793,59.231815338134766,257.0899353027344,104.44567108154297,4025.22900390625,140.00054931640625
2019-03-18,45.03900146484375,59.14473342895508,258.0221252441406,104.38556671142578,4032.50732421875,139.37460327148438
2019-03-19,44.68207550048828,59.8369255065918,258.08612060546875,104.15399932861328,4071.190185546875,140.51919555664062
2019-03-20,45.07252883911133,61.029720306396484,257.3092956542969,105.24343872070312,4087.476318359375,140.6863555908203
2019-03-21,46.73257064819336,61.512413024902344,260.2154846191406,105.4750747680664,4029.326904296875,136.6360626220703
2019-03-22,45.764808654785156,60.09518814086914,255.20724487304688,107.11363220214844,4023.96826171875,137.1814422607422
2019-03-23,45.764808654785156,60.09518814086914,255.20724487304688,107.11363220214844,4035.826416015625,138.2398681640625
2019-03-24,45.764808654785156,60.09518814086914,255.20724487304688,107.11363220214844,4022.168212890625,136.98692321777344
2019-03-25,45.21146774291992,59.584129333496094,255.01541137695312,107.28516387939453,3963.070556640625,135.03102111816406
2019-03-26,44.74435043334961,59.208927154541016,256.91632080078125,107.2079849243164,3985.080810546875,135.46035766601562
2019-03-27,45.146793365478516,58.6202392578125,255.5728759765625,108.19458770751953,4087.066162109375,140.9881591796875
2019-03-28,45.2066764831543,58.3346061706543,256.5416259765625,108.57201385498047,4069.107177734375,139.41647338867188
2019-03-29,45.50131607055664,58.56450653076172,258.1592102050781,108.46907043457031,4098.37451171875,142.49742126464844
2019-03-30,45.50131607055664,58.56450653076172,258.1592102050781,108.46907043457031,4106.66015625,142.09268188476562
2019-03-31,45.50131607055664,58.56450653076172,258.1592102050781,108.46907043457031,4105.404296875,141.51409912109375
2019-04-01,45.81031799316406,59.66374969482422,261.2207946777344,106.9283676147461,4158.18310546875,141.830322265625
2019-04-02,46.476261138916016,59.99018859863281,261.34881591796875,107.12610626220703,4879.8779296875,163.9617462158203
2019-04-03,46.79484939575195,60.252437591552734,261.7599792480469,106.19760131835938,4973.02197265625,161.45880126953125
2019-04-04,46.87628936767578,60.68238067626953,262.4544677734375,106.49849700927734,4922.798828125,158.0525360107422
2019-04-05,47.190101623535156,60.28428268432617,263.724853515625,106.6360092163086,5036.68115234375,165.5148468017578
2019-04-06,47.190101623535156,60.28428268432617,263.724853515625,106.6360092163086,5059.8173828125,165.94720458984375
2019-04-07,47.190101623535156,60.28428268432617,263.724853515625,106.6360092163086,5198.89697265625,174.53164672851562
2019-04-08,47.93268966674805,60.12654113769531,263.9259338378906,106.25774383544922,5289.77099609375,180.25881958007812
2019-04-09,47.7889518737793,59.84836959838867,262.5733337402344,106.59303283691406,5204.95849609375,176.1145782470703
2019-04-10,48.05724334716797,60.03547286987305,263.468994140625,106.85098266601562,5324.5517578125,177.3374786376953
2019-04-11,47.657203674316406,60.19172668457031,263.3958740234375,106.2233657836914,5064.48779296875,165.4970245361328
2019-04-12,47.63804626464844,60.845603942871094,265.177978515625,105.466796875,5089.5390625,164.736328125
2019-04-13,47.63804626464844,60.845603942871094,265.177978515625,105.466796875,5096.58642578125,164.5133514404297
2019-04-14,47.63804626464844,60.845603942871094,265.177978515625,105.466796875,5167.72216796875,167.83851623535156
2019-04-15,47.72428512573242,61.03469467163086,265.0044250488281,105.73328399658203,5067.1083984375,161.5741729736328
2019-04-16,47.729068756103516,61.30241775512695,265.177978515625,105.07128143310547,5235.5595703125,167.62344360351562
2019-04-17,48.65850067138672,61.71195983886719,264.5291442871094,105.1142807006836,5251.93798828125,166.9507598876953
2019-04-18,48.83336639404297,61.77814483642578,265.0500183105469,105.66453552246094,5298.3857421875,173.81402587890625
2019-04-19,48.83336639404297,61.77814483642578,265.0500183105469,105.66453552246094,5303.8125,173.70843505859375
2019-04-20,48.83336639404297,61.77814483642578,265.0500183105469,105.66453552246094,5337.88623046875,173.7512664794922
2019-04-21,48.83336639404297,61.77814483642578,265.0500183105469,105.66453552246094,5314.53125,170.04652404785156
2019-04-22,48.993865966796875,62.38971710205078,265.27850341796875,105.15727996826172,5399.365234375,171.87466430664062
2019-04-23,49.70051574707031,63.227210998535156,267.6637878417969,105.38081359863281,5572.3623046875,171.4477996826172
2019-04-24,49.62386703491211,62.702720642089844,267.0697937011719,106.24056243896484,5464.86669921875,165.8260955810547
2019-04-25,49.173519134521484,63.065486907958984,266.9052734375,106.08580780029297,5210.515625,154.4593963623047
2019-04-26,48.93876266479492,63.56708526611328,268.1482238769531,106.4468994140625,5279.34814453125,156.3470916748047
2019-04-27,48.93876266479492,63.56708526611328,268.1482238769531,106.4468994140625,5268.291015625,158.4349365234375
2019-04-28,48.93876266479492,63.56708526611328,268.1482238769531,106.4468994140625,5285.13916015625,157.29507446289062
2019-04-29,49.013023376464844,64.50161743164062,268.56854248046875,105.76770782470703,5247.3525390625,155.20199584960938
2019-04-30,48.069217681884766,59.66275405883789,268.70562744140625,106.30934143066406,5350.7265625,162.16603088378906
2019-05-01,50.4287223815918,58.3868522644043,266.6859130859375,106.74788665771484,5402.697265625,160.81834411621094
2019-05-02,50.10054397583008,58.0479736328125,266.1101989746094,106.23956298828125,5505.28369140625,162.12278747558594
2019-05-03,50.723365783691406,59.194496154785156,268.7148132324219,106.54112243652344,5768.28955078125,167.95240783691406
2019-05-04,50.723365783691406,59.194496154785156,268.7148132324219,106.54112243652344,5831.16748046875,164.02658081054688
2019-05-05,50.723365783691406,59.194496154785156,268.7148132324219,106.54112243652344,5795.70849609375,163.45069885253906
2019-05-06,49.940059661865234,59.38906478881836,267.6090087890625,106.83403778076172,5746.80712890625,172.65321350097656
2019-05-07,48.59381866455078,58.66253662109375,263.139892578125,107.65251159667969,5829.50146484375,169.7986602783203
2019-05-08,48.60341262817383,58.260459899902344,262.7744140625,107.18730163574219,5982.45751953125,170.9481658935547
2019-05-09,48.08120346069336,58.12062454223633,261.97930908203125,107.62673950195312,6174.52880859375,170.289306640625
2019-05-10,47.415103912353516,58.10420608520508,263.29534912109375,107.4802474975586,6378.84912109375,173.1427459716797
2019-05-11,47.415103912353516,58.10420608520508,263.29534912109375,107.4802474975586,7204.771484375,194.30433654785156
2019-05-12,47.415103912353516,58.10420608520508,263.29534912109375,107.4802474975586,6972.37158203125,187.3253173828125
2019-05-13,44.65937042236328,56.5590934753418,256.6786804199219,108.3245620727539,7814.9150390625,196.84628295898438
2019-05-14,45.3663444519043,55.97538375854492,259.0000305175781,108.00576782226562,7994.416015625,217.14857482910156
2019-05-15,45.9097900390625,58.26145553588867,260.5170593261719,108.66915893554688,8205.16796875,247.15306091308594
2019-05-16,45.70779800415039,58.94319152832031,262.9298095703125,108.30730438232422,7884.9091796875,264.010009765625
2019-05-17,45.4481086730957,58.16093444824219,261.2299499511719,108.54855346679688,7343.8955078125,243.76458740234375
2019-05-18,45.4481086730957,58.16093444824219,261.2299499511719,108.54855346679688,7271.2080078125,234.59523010253906
2019-05-19,45.4481086730957,58.16093444824219,261.2299499511719,108.54855346679688,8197.689453125,261.2922058105469
2019-05-20,44.02694320678711,56.96067810058594,259.5026550292969,108.3245620727539,7978.30908203125,251.86441040039062
2019-05-21,44.8709831237793,57.447349548339844,261.84222412109375,108.1522445678711,7963.32763671875,255.21588134765625
2019-05-22,43.952396392822266,57.51750946044922,261.03802490234375,108.77252960205078,7680.06640625,244.69891357421875
2019-05-23,43.2021484375,56.994510650634766,257.8485107421875,109.9959945678711,7881.8466796875,245.96566772460938
2019-05-24,43.03622055053711,56.65961456298828,258.433349609375,110.09073638916016,7987.37158203125,249.4849853515625
2019-05-25,43.03622055053711,56.65961456298828,258.433349609375,110.09073638916016,8052.5439453125,251.75987243652344
2019-05-26,43.03622055053711,56.65961456298828,258.433349609375,110.09073638916016,8673.2158203125,267.06964111328125
2019-05-27,43.03622055053711,56.65961456298828,258.433349609375,110.09073638916016,8805.7783203125,272.8626403808594
2019-05-28,42.858280181884766,56.706886291503906,256.0298156738281,110.8833999633789,8719.9619140625,271.7687072753906
2019-05-29,42.65388488769531,55.730552673339844,254.3116912841797,111.21941375732422,8659.4873046875,269.4556884765625
2019-05-30,42.8751106262207,55.80370330810547,255.00628662109375,112.17572021484375,8319.47265625,255.85894775390625
2019-05-31,42.0984001159668,55.06175231933594,251.56996154785156,113.58010864257812,8574.501953125,268.1135559082031
2019-06-01,42.0984001159668,55.06175231933594,251.56996154785156,113.58010864257812,8564.0166015625,265.3912658691406
2019-06-02,42.0984001159668,55.06175231933594,251.56996154785156,113.58010864257812,8742.9580078125,270.22552490234375
2019-06-03,41.672767639160156,51.68987274169922,250.93031311035156,114.33983612060547,8208.9951171875,252.60792541503906
2019-06-04,43.19732666015625,52.47362518310547,256.37713623046875,113.03616333007812,7707.77099609375,241.3387908935547
2019-06-05,43.894691467285156,51.98346710205078,258.5979309082031,112.39734649658203,7824.2314453125,247.05101013183594
2019-06-06,44.53913879394531,52.13873291015625,260.2794189453125,112.75993347167969,7822.0234375,249.47433471679688
2019-06-07,45.724632263183594,53.16432189941406,262.88409423828125,113.7354965209961,8043.951171875,250.93035888671875
2019-06-08,45.724632263183594,53.16432189941406,262.88409423828125,113.7354965209961,7954.1279296875,245.73809814453125
2019-06-09,45.724632263183594,53.16432189941406,262.88409423828125,113.7354965209961,7688.0771484375,233.08670043945312
2019-06-10,46.30896759033203,53.88040542602539,264.0904541015625,112.66497802734375,8000.32958984375,247.52012634277344
2019-06-11,46.84520721435547,53.79480743408203,264.0264892578125,112.73405456542969,7927.71435546875,245.78182983398438
2019-06-12,46.69612121582031,53.698272705078125,263.56036376953125,112.8203353881836,8145.857421875,260.9032897949219
2019-06-13,46.686492919921875,54.29093551635742,264.64794921875,113.20889282226562,8230.923828125,256.1687927246094
2019-06-14,46.34743881225586,54.056556701660156,264.35552978515625,113.4937744140625,8693.8330078125,264.08746337890625
2019-06-15,46.34743881225586,54.056556701660156,264.35552978515625,113.4937744140625,8838.375,269.0193176269531
2019-06-16,46.34743881225586,54.056556701660156,264.35552978515625,113.4937744140625,8994.48828125,269.22320556640625
2019-06-17,46.62397384643555,54.43424987792969,264.4560241699219,113.69229125976562,9320.3525390625,274.3511047363281
2019-06-18,47.72049331665039,54.999053955078125,267.22515869140625,114.26209259033203,9081.7626953125,265.0518493652344
2019-06-19,47.581024169921875,54.96272277832031,267.8282470703125,114.42615509033203,9273.521484375,269.4317932128906
2019-06-20,47.963375091552734,55.39515686035156,270.38726806640625,114.72833251953125,9527.16015625,271.69500732421875
2019-06-21,47.79985427856445,56.000762939453125,269.99420166015625,113.46783447265625,10144.556640625,294.9102783203125
2019-06-22,47.79985427856445,56.000762939453125,269.99420166015625,113.46783447265625,10701.69140625,309.38031005859375
2019-06-23,47.79985427856445,56.000762939453125,269.99420166015625,113.46783447265625,10855.37109375,307.8277893066406
2019-06-24,47.75176239013672,55.56932830810547,269.6635437011719,114.31391906738281,11011.1025390625,310.4246826171875
2019-06-25,47.0279541015625,54.12025833129883,267.0187072753906,114.66790008544922,11790.9169921875,318.1263122558594
2019-06-26,48.045127868652344,53.75897979736328,266.75250244140625,113.93407440185547,13016.2314453125,336.753173828125
2019-06-27,48.030704498291016,53.57535934448242,267.6982421875,114.7369384765625,11182.806640625,294.26763916015625
2019-06-28,47.593055725097656,53.882389068603516,269.0758361816406,114.65925598144531,12407.33203125,311.2261047363281
2019-06-29,47.593055725097656,53.882389068603516,269.0758361816406,114.65925598144531,11959.37109375,320.05889892578125
2019-06-30,47.593055725097656,53.882389068603516,269.0758361816406,114.65925598144531,10817.1552734375,290.69598388671875
2019-07-01,48.465946197509766,54.73830032348633,271.5186462402344,114.39112854003906,10583.134765625,293.64111328125
2019-07-02,48.74969482421875,55.36530303955078,272.225830078125,115.2734375,10801.677734375,291.596435546875
2019-07-03,49.15367889404297,55.8823356628418,274.4022216796875,116.09519958496094,11961.26953125,303.0999755859375
2019-07-04,49.15367889404297,55.8823356628418,274.4022216796875,116.09519958496094,11215.4375,284.5232238769531
2019-07-05,49.110389709472656,56.36402893066406,274.0899658203125,114.55540466308594,10978.4599609375,287.9975280761719
2019-07-06,49.110389709472656,56.36402893066406,274.0899658203125,114.55540466308594,11208.55078125,287.547119140625
2019-07-07,49.110389709472656,56.36402893066406,274.0899658203125,114.55540466308594,11450.8466796875,305.7005615234375
2019-07-08,48.09803771972656,55.57380294799805,272.5839538574219,114.7111587524414,12285.9580078125,313.25140380859375
2019-07-09,48.39139938354492,55.947021484375,272.9237365722656,114.66792297363281,12573.8125,308.8810119628906
2019-07-10,48.86993408203125,56.77406692504883,274.22772216796875,114.03643035888672,12156.5126953125,290.0023193359375
2019-07-11,48.514034271240234,56.93181228637695,274.87060546875,112.51399993896484,11358.662109375,268.70404052734375
2019-07-12,48.88676452636719,56.994510650634766,276.1011962890625,112.64373016357422,11815.986328125,276.2767028808594
2019-07-13,48.88676452636719,56.994510650634766,276.1011962890625,112.64373016357422,11392.37890625,269.45880126953125
2019-07-14,48.88676452636719,56.994510650634766,276.1011962890625,112.64373016357422,10256.05859375,227.57806396484375
2019-07-15,49.34605026245117,57.25178527832031,276.1930847167969,113.29251861572266,10895.08984375,229.7760009765625
2019-07-16,49.175331115722656,57.39857864379883,275.3022155761719,112.95518493652344,9477.6416015625,199.1886749267578
2019-07-17,48.89878845214844,57.064178466796875,273.4288024902344,114.17484283447266,9693.802734375,211.48497009277344
2019-07-18,49.454261779785156,57.08906173706055,274.4298400878906,114.18350982666016,10666.482421875,226.566162109375
2019-07-19,48.716026306152344,56.308292388916016,272.9053649902344,113.91529846191406,10530.732421875,221.3334197998047
2019-07-20,48.716026306152344,56.308292388916016,272.9053649902344,113.91529846191406,10767.1396484375,229.1192169189453
2019-07-21,48.716026306152344,56.308292388916016,272.9053649902344,113.91529846191406,10599.10546875,225.63076782226562
2019-07-22,49.82939529418945,56.68946838378906,273.5757141113281,114.13159942626953,10343.1064453125,217.5600128173828
2019-07-23,50.21894454956055,57.12936782836914,275.5318603515625,113.50877380371094,9900.767578125,212.728515625
2019-07-24,50.17805862426758,56.71534729003906,276.8266906738281,114.0018310546875,9811.92578125,217.04637145996094
2019-07-25,49.78129577636719,56.52675247192383,275.5042724609375,113.4568862915039,9911.841796875,219.6179962158203
2019-07-26,49.954429626464844,61.964752197265625,277.35015869140625,113.72505950927734,9870.3037109375,219.62960815429688
2019-07-27,49.954429626464844,61.964752197265625,277.35015869140625,113.72505950927734,9477.677734375,207.40830993652344
2019-07-28,49.954429626464844,61.964752197265625,277.35015869140625,113.72505950927734,9552.8603515625,211.18655395507812
2019-07-29,50.42094039916992,61.79655456542969,276.84503173828125,113.75959777832031,9519.1455078125,211.26805114746094
2019-07-30,50.20452117919922,61.10784912109375,276.1654968261719,114.03643035888672,9607.423828125,210.52259826660156
2019-07-31,51.22889709472656,60.62017822265625,273.14410400390625,114.95335388183594,10085.6279296875,218.65414428710938
2019-08-01,50.12034606933594,60.30070877075195,270.7655944824219,117.23635864257812,10399.6689453125,217.80844116210938
2019-08-02,49.05989074707031,59.5313835144043,268.7268981933594,118.31982421875,10518.1748046875,217.87156677246094
2019-08-03,49.05989074707031,59.5313835144043,268.7268981933594,118.31982421875,10821.7265625,222.49034118652344
2019-08-04,49.05989074707031,59.5313835144043,268.7268981933594,118.31982421875,10970.1845703125,222.6697235107422
2019-08-05,46.49171829223633,57.462772369384766,260.6454162597656,120.3653335571289,11805.6533203125,234.21502685546875
2019-08-06,47.371826171875,58.275390625,264.30047607421875,121.32743072509766,11478.1689453125,226.02064514160156
2019-08-07,47.86237335205078,58.51573944091797,264.45660400390625,121.3707504272461,11941.96875,226.39100646972656
2019-08-08,48.91802215576172,60.02253723144531,269.64520263671875,121.6308364868164,11966.4072265625,220.94186401367188
2019-08-09,48.514923095703125,59.162147521972656,267.8085021972656,121.38806915283203,11862.9365234375,210.48890686035156
2019-08-10,48.514923095703125,59.162147521972656,267.8085021972656,121.38806915283203,11354.0244140625,206.73353576660156
2019-08-11,48.514923095703125,59.162147521972656,267.8085021972656,121.38806915283203,11523.5791015625,216.09286499023438
2019-08-12,48.39180374145508,58.44557571411133,264.5483703613281,123.91899108886719,11382.6162109375,211.28807067871094
2019-08-13,50.441131591796875,59.55178451538086,268.66259765625,123.49430084228516,10895.830078125,208.70904541015625
2019-08-14,48.93974304199219,57.935516357421875,260.71893310546875,126.27659606933594,10051.7041015625,186.6077423095703
2019-08-15,48.695945739746094,58.187808990478516,261.4075927734375,127.68071746826172,10311.5458984375,188.50205993652344
2019-08-16,49.84492874145508,58.67995071411133,265.2647399902344,126.6579818725586,10374.3388671875,185.44007873535156
2019-08-17,49.84492874145508,58.67995071411133,265.2647399902344,126.6579818725586,10231.744140625,185.68768310546875
2019-08-18,49.84492874145508,58.67995071411133,265.2647399902344,126.6579818725586,10345.810546875,194.4935302734375
2019-08-19,50.774227142333984,59.73640060424805,268.4604797363281,124.84642791748047,10916.0537109375,203.09193420410156
2019-08-20,50.77664566040039,58.89492416381836,266.40350341796875,126.13786315917969,10763.232421875,196.56541442871094
2019-08-21,51.326995849609375,59.29551315307617,268.5708312988281,125.2971420288086,10138.0498046875,186.89163208007812
2019-08-22,51.283538818359375,59.29252624511719,268.48809814453125,124.465087890625,10131.0556640625,191.33291625976562
2019-08-23,48.91318893432617,57.40455627441406,261.59124755859375,126.51058959960938,10407.96484375,194.70620727539062
2019-08-24,48.91318893432617,57.40455627441406,261.59124755859375,126.51058959960938,10159.9609375,191.28956604003906
2019-08-25,48.91318893432617,57.40455627441406,261.59124755859375,126.51058959960938,10138.517578125,186.84239196777344
2019-08-26,49.842506408691406,58.28036117553711,264.48419189453125,125.99922943115234,10370.8203125,188.92938232421875
2019-08-27,49.28009033203125,58.262454986572266,263.4463806152344,127.9406967163086,10185.5,187.51666259765625
2019-08-28,49.610782623291016,58.40825271606445,265.3013916015625,128.10537719726562,9754.4228515625,173.8899688720703
2019-08-29,50.45079040527344,59.427879333496094,268.69012451171875,127.6200180053711,9510.2001953125,169.51673889160156
2019-08-30,50.38560485839844,59.243263244628906,268.5708312988281,127.65476989746094,9598.173828125,168.83486938476562
2019-08-31,50.38560485839844,59.243263244628906,268.5708312988281,127.65476989746094,9630.6640625,172.46978759765625
2019-09-01,50.38560485839844,59.243263244628906,268.5708312988281,127.65476989746094,9757.970703125,171.62942504882812
2019-09-02,50.38560485839844,59.243263244628906,268.5708312988281,127.65476989746094,10346.7607421875,178.34735107421875
2019-09-03,49.65180969238281,58.199256896972656,267.00030517578125,127.81971740722656,10623.5400390625,179.49932861328125
2019-09-04,50.494232177734375,58.83222198486328,270.0309753417969,128.01068115234375,10594.4931640625,175.99288940429688
2019-09-05,51.481475830078125,60.32110595703125,273.5023193359375,125.69236755371094,10575.533203125,174.21713256835938
2019-09-06,51.47663879394531,60.02900695800781,273.7135009765625,126.5867691040039,10353.302734375,169.9561767578125
2019-09-07,51.47663879394531,60.02900695800781,273.7135009765625,126.5867691040039,10517.2548828125,178.2626190185547
2019-09-08,51.47663879394531,60.02900695800781,273.7135009765625,126.5867691040039,10441.2763671875,181.35552978515625
2019-09-09,51.6963005065918,59.97675323486328,273.85125732421875,124.33782958984375,10334.974609375,181.1494598388672
2019-09-10,52.30698776245117,59.99815368652344,273.7870178222656,122.15846252441406,10115.9755859375,179.78717041015625
2019-09-11,53.970096588134766,60.709747314453125,275.73394775390625,121.94146728515625,10178.3720703125,178.72549438476562
2019-09-12,53.849403381347656,61.454689025878906,276.6889343261719,121.14259338378906,10410.126953125,181.01609802246094
2019-09-13,52.80181121826172,61.706485748291016,276.5052185058594,118.55509948730469,10360.546875,181.10972595214844
